year,session,field,subject,topic,total_question_count,avg_confidence_score,easy_count,medium_count,hard_count,unknown_count,is_zero_filled,target_confidence_score
2020,AYT,ESIT_AGIRLIK,Geometri,Çember ve Daire,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Geometri,Çember ve Daire,3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2022,AYT,ESIT_AGIRLIK,Geometri,Çember ve Daire,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Geometri,Çember ve Daire,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Geometri,Çember ve Daire,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Geometri,Çember ve Daire,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Geometri,Çemberin Analitik İncelenmesi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Geometri,Çemberin Analitik İncelenmesi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Geometri,Çemberin Analitik İncelenmesi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,ESIT_AGIRLIK,Geometri,Çemberin Analitik İncelenmesi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Geometri,Çemberin Analitik İncelenmesi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Geometri,Çemberin Analitik İncelenmesi,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,ESIT_AGIRLIK,Geometri,Çemberin Analitik İncelenmesi,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Geometri,Çemberin Analitik İncelenmesi,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Geometri,"Üçgen, Çokgen, Dörtgen, Özel Dörtgenler",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Geometri,"Üçgen, Çokgen, Dörtgen, Özel Dörtgenler",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Geometri,"Üçgen, Çokgen, Dörtgen, Özel Dörtgenler",4,0.95,0.0,4.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Geometri,"Üçgen, Çokgen, Dörtgen, Özel Dörtgenler",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,ESIT_AGIRLIK,Geometri,"Üçgen, Çokgen, Dörtgen, Özel Dörtgenler",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Geometri,"Üçgen, Çokgen, Dörtgen, Özel Dörtgenler",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2024,AYT,ESIT_AGIRLIK,Geometri,"Üçgen, Çokgen, Dörtgen, Özel Dörtgenler",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Geometri,"Üçgen, Çokgen, Dörtgen, Özel Dörtgenler",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,"Anlık Değişim Oranı ve Türev, Türevin Uygulamaları",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2019,AYT,ESIT_AGIRLIK,Matematik,"Anlık Değişim Oranı ve Türev, Türevin Uygulamaları",4,0.95,0.0,4.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,"Anlık Değişim Oranı ve Türev, Türevin Uygulamaları",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,ESIT_AGIRLIK,Matematik,"Anlık Değişim Oranı ve Türev, Türevin Uygulamaları",4,0.95,0.0,4.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,"Anlık Değişim Oranı ve Türev, Türevin Uygulamaları",4,0.95,0.0,4.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,"Anlık Değişim Oranı ve Türev, Türevin Uygulamaları",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,ESIT_AGIRLIK,Matematik,"Anlık Değişim Oranı ve Türev, Türevin Uygulamaları",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2025,AYT,ESIT_AGIRLIK,Matematik,"Anlık Değişim Oranı ve Türev, Türevin Uygulamaları",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2018,AYT,ESIT_AGIRLIK,Matematik,"Belirsiz İntegral, Belirli İntegral ve Uygulamaları",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2019,AYT,ESIT_AGIRLIK,Matematik,"Belirsiz İntegral, Belirli İntegral ve Uygulamaları",4,0.95,0.0,4.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,"Belirsiz İntegral, Belirli İntegral ve Uygulamaları",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,ESIT_AGIRLIK,Matematik,"Belirsiz İntegral, Belirli İntegral ve Uygulamaları",4,0.95,0.0,4.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,"Belirsiz İntegral, Belirli İntegral ve Uygulamaları",4,0.95,0.0,4.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,"Belirsiz İntegral, Belirli İntegral ve Uygulamaları",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,ESIT_AGIRLIK,Matematik,"Belirsiz İntegral, Belirli İntegral ve Uygulamaları",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2025,AYT,ESIT_AGIRLIK,Matematik,"Belirsiz İntegral, Belirli İntegral ve Uygulamaları",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2018,AYT,ESIT_AGIRLIK,Matematik,Binom,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,ESIT_AGIRLIK,Matematik,Binom,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,ESIT_AGIRLIK,Matematik,Binom,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,Binom,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,Binom,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,Binom,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Matematik,Binom,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,Binom,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyon Kavramı ve Gösterimi, İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyon Kavramı ve Gösterimi, İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyon Kavramı ve Gösterimi, İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyon Kavramı ve Gösterimi, İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2022,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyon Kavramı ve Gösterimi, İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyon Kavramı ve Gösterimi, İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyon Kavramı ve Gösterimi, İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyon Kavramı ve Gösterimi, İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyonlar ile İlgili Uygulamalar, Fonksiyon Dönüşümleri",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyonlar ile İlgili Uygulamalar, Fonksiyon Dönüşümleri",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyonlar ile İlgili Uygulamalar, Fonksiyon Dönüşümleri",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyonlar ile İlgili Uygulamalar, Fonksiyon Dönüşümleri",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyonlar ile İlgili Uygulamalar, Fonksiyon Dönüşümleri",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyonlar ile İlgili Uygulamalar, Fonksiyon Dönüşümleri",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyonlar ile İlgili Uygulamalar, Fonksiyon Dönüşümleri",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2025,AYT,ESIT_AGIRLIK,Matematik,"Fonksiyonlar ile İlgili Uygulamalar, Fonksiyon Dönüşümleri",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,Gerçek Sayı Dizileri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,Gerçek Sayı Dizileri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,Gerçek Sayı Dizileri,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,Gerçek Sayı Dizileri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,Gerçek Sayı Dizileri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,Gerçek Sayı Dizileri,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Matematik,Gerçek Sayı Dizileri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,Gerçek Sayı Dizileri,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,"Kosinüs Teoremi, Sinüs Teoremi, Ters Trigonometrik Fonksiyonlar",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,ESIT_AGIRLIK,Matematik,"Kosinüs Teoremi, Sinüs Teoremi, Ters Trigonometrik Fonksiyonlar",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,ESIT_AGIRLIK,Matematik,"Kosinüs Teoremi, Sinüs Teoremi, Ters Trigonometrik Fonksiyonlar",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,ESIT_AGIRLIK,Matematik,"Kosinüs Teoremi, Sinüs Teoremi, Ters Trigonometrik Fonksiyonlar",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,"Kosinüs Teoremi, Sinüs Teoremi, Ters Trigonometrik Fonksiyonlar",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,ESIT_AGIRLIK,Matematik,"Kosinüs Teoremi, Sinüs Teoremi, Ters Trigonometrik Fonksiyonlar",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,ESIT_AGIRLIK,Matematik,"Kosinüs Teoremi, Sinüs Teoremi, Ters Trigonometrik Fonksiyonlar",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,ESIT_AGIRLIK,Matematik,"Kosinüs Teoremi, Sinüs Teoremi, Ters Trigonometrik Fonksiyonlar",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,"Kümelerde Temel Kavramlar, Kümelerde İşlemler",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2019,AYT,ESIT_AGIRLIK,Matematik,"Kümelerde Temel Kavramlar, Kümelerde İşlemler",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,"Kümelerde Temel Kavramlar, Kümelerde İşlemler",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,"Kümelerde Temel Kavramlar, Kümelerde İşlemler",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,"Kümelerde Temel Kavramlar, Kümelerde İşlemler",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,"Kümelerde Temel Kavramlar, Kümelerde İşlemler",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Matematik,"Kümelerde Temel Kavramlar, Kümelerde İşlemler",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,"Kümelerde Temel Kavramlar, Kümelerde İşlemler",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,Limit ve Süreklilik,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,Limit ve Süreklilik,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,Limit ve Süreklilik,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,ESIT_AGIRLIK,Matematik,Limit ve Süreklilik,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,Limit ve Süreklilik,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,Limit ve Süreklilik,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2024,AYT,ESIT_AGIRLIK,Matematik,Limit ve Süreklilik,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,Limit ve Süreklilik,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,Olasılık,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,Olasılık,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,Olasılık,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,Olasılık,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,Olasılık,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,Olasılık,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Matematik,Olasılık,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,Olasılık,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,"Permütasyon, Kombinasyon",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,"Permütasyon, Kombinasyon",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,"Permütasyon, Kombinasyon",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,"Permütasyon, Kombinasyon",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,"Permütasyon, Kombinasyon",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,"Permütasyon, Kombinasyon",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Matematik,"Permütasyon, Kombinasyon",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,"Permütasyon, Kombinasyon",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,"Polinom Kavramı ve Polinomlarda İşlemler, Polinomların Çapanlara Ayrılması",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,"Polinom Kavramı ve Polinomlarda İşlemler, Polinomların Çapanlara Ayrılması",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,"Polinom Kavramı ve Polinomlarda İşlemler, Polinomların Çapanlara Ayrılması",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,"Polinom Kavramı ve Polinomlarda İşlemler, Polinomların Çapanlara Ayrılması",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,"Polinom Kavramı ve Polinomlarda İşlemler, Polinomların Çapanlara Ayrılması",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,"Polinom Kavramı ve Polinomlarda İşlemler, Polinomların Çapanlara Ayrılması",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2024,AYT,ESIT_AGIRLIK,Matematik,"Polinom Kavramı ve Polinomlarda İşlemler, Polinomların Çapanlara Ayrılması",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2025,AYT,ESIT_AGIRLIK,Matematik,"Polinom Kavramı ve Polinomlarda İşlemler, Polinomların Çapanlara Ayrılması",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,Temel Kavramlar,3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2019,AYT,ESIT_AGIRLIK,Matematik,Temel Kavramlar,5,0.95,0.0,5.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,Temel Kavramlar,7,0.95,0.0,7.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,Temel Kavramlar,3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2022,AYT,ESIT_AGIRLIK,Matematik,Temel Kavramlar,4,0.95,0.0,4.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,Temel Kavramlar,6,0.9499999999999998,0.0,6.0,0.0,0.0,False,0.9499999999999998
2024,AYT,ESIT_AGIRLIK,Matematik,Temel Kavramlar,3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2025,AYT,ESIT_AGIRLIK,Matematik,Temel Kavramlar,6,0.9499999999999998,0.0,6.0,0.0,0.0,False,0.9499999999999998
2018,AYT,ESIT_AGIRLIK,Matematik,Toplam-Fark ve İki Kat Açı Formüller,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,Toplam-Fark ve İki Kat Açı Formüller,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,ESIT_AGIRLIK,Matematik,Toplam-Fark ve İki Kat Açı Formüller,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,Toplam-Fark ve İki Kat Açı Formüller,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,Toplam-Fark ve İki Kat Açı Formüller,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,Toplam-Fark ve İki Kat Açı Formüller,3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2024,AYT,ESIT_AGIRLIK,Matematik,Toplam-Fark ve İki Kat Açı Formüller,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,Toplam-Fark ve İki Kat Açı Formüller,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,Trigonometrik Denklemler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,Trigonometrik Denklemler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,ESIT_AGIRLIK,Matematik,Trigonometrik Denklemler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,ESIT_AGIRLIK,Matematik,Trigonometrik Denklemler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,Trigonometrik Denklemler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2023,AYT,ESIT_AGIRLIK,Matematik,Trigonometrik Denklemler,1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Matematik,Trigonometrik Denklemler,2,0.95,0.0,2.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,Trigonometrik Denklemler,0,0.0,0.0,0.0,0.0,0.0,True,0.0
2018,AYT,ESIT_AGIRLIK,Matematik,"Yönlü Açılar, Trigonometrik Fonksiyonlar",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,"Yönlü Açılar, Trigonometrik Fonksiyonlar",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2020,AYT,ESIT_AGIRLIK,Matematik,"Yönlü Açılar, Trigonometrik Fonksiyonlar",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2021,AYT,ESIT_AGIRLIK,Matematik,"Yönlü Açılar, Trigonometrik Fonksiyonlar",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,"Yönlü Açılar, Trigonometrik Fonksiyonlar",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,"Yönlü Açılar, Trigonometrik Fonksiyonlar",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Matematik,"Yönlü Açılar, Trigonometrik Fonksiyonlar",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,"Yönlü Açılar, Trigonometrik Fonksiyonlar",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,"Önermeler ve Bileşik Önermeler, Niceleyiciler, Tanım, Aksiyom, Teorem ve İspat Yöntemleri",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,"Önermeler ve Bileşik Önermeler, Niceleyiciler, Tanım, Aksiyom, Teorem ve İspat Yöntemleri",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2020,AYT,ESIT_AGIRLIK,Matematik,"Önermeler ve Bileşik Önermeler, Niceleyiciler, Tanım, Aksiyom, Teorem ve İspat Yöntemleri",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2021,AYT,ESIT_AGIRLIK,Matematik,"Önermeler ve Bileşik Önermeler, Niceleyiciler, Tanım, Aksiyom, Teorem ve İspat Yöntemleri",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,"Önermeler ve Bileşik Önermeler, Niceleyiciler, Tanım, Aksiyom, Teorem ve İspat Yöntemleri",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,"Önermeler ve Bileşik Önermeler, Niceleyiciler, Tanım, Aksiyom, Teorem ve İspat Yöntemleri",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Matematik,"Önermeler ve Bileşik Önermeler, Niceleyiciler, Tanım, Aksiyom, Teorem ve İspat Yöntemleri",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,"Önermeler ve Bileşik Önermeler, Niceleyiciler, Tanım, Aksiyom, Teorem ve İspat Yöntemleri",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,"Üstel Fonksiyon, Logaritma Fonksiyonu",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,"Üstel Fonksiyon, Logaritma Fonksiyonu",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2020,AYT,ESIT_AGIRLIK,Matematik,"Üstel Fonksiyon, Logaritma Fonksiyonu",4,0.95,0.0,4.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,"Üstel Fonksiyon, Logaritma Fonksiyonu",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2022,AYT,ESIT_AGIRLIK,Matematik,"Üstel Fonksiyon, Logaritma Fonksiyonu",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2023,AYT,ESIT_AGIRLIK,Matematik,"Üstel Fonksiyon, Logaritma Fonksiyonu",4,0.95,0.0,4.0,0.0,0.0,False,0.95
2024,AYT,ESIT_AGIRLIK,Matematik,"Üstel Fonksiyon, Logaritma Fonksiyonu",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2025,AYT,ESIT_AGIRLIK,Matematik,"Üstel Fonksiyon, Logaritma Fonksiyonu",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2018,AYT,ESIT_AGIRLIK,Matematik,"İkinci Dereceden Denklemler, Karmaşık Sayılar, Denklem ve Eşitsizlik Sistemleri",2,0.95,0.0,2.0,0.0,0.0,False,0.95
2019,AYT,ESIT_AGIRLIK,Matematik,"İkinci Dereceden Denklemler, Karmaşık Sayılar, Denklem ve Eşitsizlik Sistemleri",0,0.0,0.0,0.0,0.0,0.0,True,0.0
2020,AYT,ESIT_AGIRLIK,Matematik,"İkinci Dereceden Denklemler, Karmaşık Sayılar, Denklem ve Eşitsizlik Sistemleri",1,0.95,0.0,1.0,0.0,0.0,False,0.95
2021,AYT,ESIT_AGIRLIK,Matematik,"İkinci Dereceden Denklemler, Karmaşık Sayılar, Denklem ve Eşitsizlik Sistemleri",3,0.9499999999999998,0.0,3.0,0.0,0.0,False,0.9499999999999998
2022,AYT,ESIT_AGIRLIK,Matematik,"İkinci Dereceden Denklemler, Karmaşık Sayılar, Denklem ve Eşitsizlik Sistemleri",2,0.95,0.0,2.0,0.0,0.0,False,0.95
