id,year,exam,session,field,branch,subject,topic,subtopic,question_no,question_count,difficulty_level,is_common,source_type,source_note,confidence_score,label_note
470,2021,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,11,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
471,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
472,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,2,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
473,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,3,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
474,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,4,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
475,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,5,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
476,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,6,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
477,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,7,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
478,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,8,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
479,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,9,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
480,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,10,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
481,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,11,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
482,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,12,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
483,2020,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,13,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
484,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
485,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,2,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
486,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,3,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
487,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,4,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
488,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,5,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
489,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,6,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
490,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,7,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
491,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,8,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
492,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,9,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
493,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,10,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
494,2019,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,11,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
495,2018,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
496,2018,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,2,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
497,2018,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,3,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
498,2018,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,4,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
499,2018,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,5,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
500,2018,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,6,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
501,2018,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,7,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
502,2018,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,8,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
503,2018,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,9,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
504,2018,YKS,TYT,ALL,Matematik,Matematik,Denklemler ve Eşitsizlikler ile İlgili Uygulamalar,,10,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
505,2025,YKS,TYT,ALL,Matematik,Matematik,"Önermeler ve Bileşik Önermeler / Niceleyiciler / Tanım, Aksiyom, Teorem ve İspat Yöntemleri",,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
506,2024,YKS,TYT,ALL,Matematik,Matematik,"Önermeler ve Bileşik Önermeler / Niceleyiciler / Tanım, Aksiyom, Teorem ve İspat Yöntemleri",,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
507,2023,YKS,TYT,ALL,Matematik,Matematik,"Önermeler ve Bileşik Önermeler / Niceleyiciler / Tanım, Aksiyom, Teorem ve İspat Yöntemleri",,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
508,2022,YKS,TYT,ALL,Matematik,Matematik,"Önermeler ve Bileşik Önermeler / Niceleyiciler / Tanım, Aksiyom, Teorem ve İspat Yöntemleri",,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
509,2021,YKS,TYT,ALL,Matematik,Matematik,"Önermeler ve Bileşik Önermeler / Niceleyiciler / Tanım, Aksiyom, Teorem ve İspat Yöntemleri",,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
510,2025,YKS,TYT,ALL,Matematik,Matematik,Kümelerde Temel Kavramlar/ Kümelerde İşlemler,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
511,2024,YKS,TYT,ALL,Matematik,Matematik,Kümelerde Temel Kavramlar/ Kümelerde İşlemler,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
512,2023,YKS,TYT,ALL,Matematik,Matematik,Kümelerde Temel Kavramlar/ Kümelerde İşlemler,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
513,2022,YKS,TYT,ALL,Matematik,Matematik,Kümelerde Temel Kavramlar/ Kümelerde İşlemler,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
514,2021,YKS,TYT,ALL,Matematik,Matematik,Kümelerde Temel Kavramlar/ Kümelerde İşlemler,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
515,2020,YKS,TYT,ALL,Matematik,Matematik,Kümelerde Temel Kavramlar/ Kümelerde İşlemler,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
516,2019,YKS,TYT,ALL,Matematik,Matematik,Kümelerde Temel Kavramlar/ Kümelerde İşlemler,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
517,2018,YKS,TYT,ALL,Matematik,Matematik,Kümelerde Temel Kavramlar/ Kümelerde İşlemler,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
518,2025,YKS,TYT,ALL,Matematik,Matematik,Sıralama ve Seçme,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
519,2024,YKS,TYT,ALL,Matematik,Matematik,Sıralama ve Seçme,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
520,2023,YKS,TYT,ALL,Matematik,Matematik,Sıralama ve Seçme,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
521,2022,YKS,TYT,ALL,Matematik,Matematik,Sıralama ve Seçme,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
522,2021,YKS,TYT,ALL,Matematik,Matematik,Sıralama ve Seçme,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
523,2020,YKS,TYT,ALL,Matematik,Matematik,Sıralama ve Seçme,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
524,2019,YKS,TYT,ALL,Matematik,Matematik,Sıralama ve Seçme,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
525,2018,YKS,TYT,ALL,Matematik,Matematik,Sıralama ve Seçme,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
526,2025,YKS,TYT,ALL,Matematik,Matematik,Basit Olayların Olasılıkları,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
527,2024,YKS,TYT,ALL,Matematik,Matematik,Basit Olayların Olasılıkları,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
528,2023,YKS,TYT,ALL,Matematik,Matematik,Basit Olayların Olasılıkları,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
529,2022,YKS,TYT,ALL,Matematik,Matematik,Basit Olayların Olasılıkları,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
530,2021,YKS,TYT,ALL,Matematik,Matematik,Basit Olayların Olasılıkları,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
531,2020,YKS,TYT,ALL,Matematik,Matematik,Basit Olayların Olasılıkları,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
532,2019,YKS,TYT,ALL,Matematik,Matematik,Basit Olayların Olasılıkları,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
533,2018,YKS,TYT,ALL,Matematik,Matematik,Basit Olayların Olasılıkları,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
534,2025,YKS,TYT,ALL,Matematik,Matematik,Fonksiyon Kavramı ve Gösterimi/ İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
535,2024,YKS,TYT,ALL,Matematik,Matematik,Fonksiyon Kavramı ve Gösterimi/ İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
536,2023,YKS,TYT,ALL,Matematik,Matematik,Fonksiyon Kavramı ve Gösterimi/ İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
537,2022,YKS,TYT,ALL,Matematik,Matematik,Fonksiyon Kavramı ve Gösterimi/ İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
538,2021,YKS,TYT,ALL,Matematik,Matematik,Fonksiyon Kavramı ve Gösterimi/ İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
539,2020,YKS,TYT,ALL,Matematik,Matematik,Fonksiyon Kavramı ve Gösterimi/ İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
540,2020,YKS,TYT,ALL,Matematik,Matematik,Fonksiyon Kavramı ve Gösterimi/ İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,2,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
541,2019,YKS,TYT,ALL,Matematik,Matematik,Fonksiyon Kavramı ve Gösterimi/ İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
542,2019,YKS,TYT,ALL,Matematik,Matematik,Fonksiyon Kavramı ve Gösterimi/ İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,2,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
543,2018,YKS,TYT,ALL,Matematik,Matematik,Fonksiyon Kavramı ve Gösterimi/ İki Fonksiyonun Bileşkesi ve Bir Fonksiyonun Tersi,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
544,2021,YKS,TYT,ALL,Matematik,Matematik,Polinom Kavramı ve Polinomlarda İşlemler/ Polinomların Çarpanlara Ayrılması,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
545,2018,YKS,TYT,ALL,Matematik,Matematik,Polinom Kavramı ve Polinomlarda İşlemler/ Polinomların Çarpanlara Ayrılması,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
546,2018,YKS,TYT,ALL,Matematik,Matematik,Polinom Kavramı ve Polinomlarda İşlemler/ Polinomların Çarpanlara Ayrılması,,2,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
547,2025,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
548,2025,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,2,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
549,2024,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
550,2024,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,2,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
551,2023,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
552,2023,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,2,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
553,2022,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
554,2022,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,2,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
555,2021,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
556,2021,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,2,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
557,2020,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
558,2020,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,2,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
559,2019,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
560,2019,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,2,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
561,2018,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
562,2018,YKS,TYT,ALL,Matematik,Matematik,Merkezi Eğilim ve Yayılım Ölçüleri/ Verilerin Grafikle Gösterilmesi,,2,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
563,2025,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
564,2025,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,2,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
565,2025,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,3,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
566,2024,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
567,2024,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,2,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
568,2023,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
569,2023,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,2,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
570,2023,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,3,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
571,2022,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
572,2022,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,2,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
573,2021,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
574,2021,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,2,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
575,2021,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,3,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
576,2020,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
577,2019,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
578,2018,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Temel Kavramlar,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
579,2025,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Eşlik ve Benzerlik,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
580,2024,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Eşlik ve Benzerlik,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
581,2023,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Eşlik ve Benzerlik,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
582,2022,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Eşlik ve Benzerlik,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
583,2021,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Eşlik ve Benzerlik,,1,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
584,2021,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Eşlik ve Benzerlik,,2,1,MEDIUM,true,WEB_SCRAPED,2021 TYT konu dağılımı (universitego.com),0.95,
585,2018,YKS,TYT,ALL,Geometri,Geometri,Üçgenlerde Eşlik ve Benzerlik,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
586,2025,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
587,2024,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
588,2023,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,1,1,MEDIUM,true,WEB_SCRAPED,2023 TYT konu dağılımı (universitego.com),0.95,
589,2022,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,1,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
590,2022,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,2,1,MEDIUM,true,WEB_SCRAPED,2022 TYT konu dağılımı (universitego.com),0.95,
591,2020,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,1,1,MEDIUM,true,WEB_SCRAPED,2020 TYT konu dağılımı (universitego.com),0.95,
592,2019,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
593,2019,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,2,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
594,2018,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,1,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
595,2018,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,2,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
596,2018,YKS,TYT,ALL,Geometri,Geometri,Dik Üçgen ve Trigonometri,,3,1,MEDIUM,true,WEB_SCRAPED,2018 TYT konu dağılımı (universitego.com),0.95,
597,2024,YKS,TYT,ALL,Geometri,Geometri,Üçgenin Alanı/ Üçgenin Alanı ile ilgili Uygulamalar,,1,1,MEDIUM,true,WEB_SCRAPED,2024 TYT konu dağılımı (universitego.com),0.95,
598,2019,YKS,TYT,ALL,Geometri,Geometri,Üçgenin Alanı/ Üçgenin Alanı ile ilgili Uygulamalar,,1,1,MEDIUM,true,WEB_SCRAPED,2019 TYT konu dağılımı (universitego.com),0.95,
599,2025,YKS,TYT,ALL,Geometri,Geometri,Çokgenler /Dörtgenler ve Özellikler,,1,1,MEDIUM,true,WEB_SCRAPED,2025 TYT konu dağılımı (universitego.com),0.95,
